Year,Month,SAC,YOLO,SJR,Total_Inflow,CCC,SWP,CVP,NBAQ,SWP+CVP,EXPORT,GCD,CD,Qwest,RIO,OUT,X2,DICU,Outflow,Rio,RS_250,RS_Ant_150,CW_M&I,Tracy_250,Emm,JP,CW_Ag,Term_SAL,SB_PP,SB_PP_CW,SB_Chipps,SB_Antioch,Chipps_Survival,Rio_Vista,Chipps_EC,Chipps_Flow,SWP,CVP,Fish_Xchan_cost,Tracy_cost,M&I_cost,M&I+Tracy,Ag_Cost,Ag_+_M&I_+_Tracy,Fish_Cost,Fsh+M+I+A+T,export_loss,F+M+I+A+T+Ex,Surplus,CW,Net_surplus,January,X2,Jul-Sep,Oct-Dec,CVPIA/ESA,Capacity,CVPIA/ESA_loss,ESA_export_loss
1986,1,1227.57,8.76,126.64,1433.66,8.91,310.15,238.66,0,548.82,557.73,74.38,-59.22,11.95,919.06,935.16,5.48,-93.68,969.61,928.71,231.28,290.44,1.05,194.88,0,0,0,0,0,0,0,0,0,153.72,256.92,405.82,0,0,0,194.88,96.61,291.49,0,291.49,405.82,405.82,0,405.82,563.8,1.05,563.8,,,,,,,,
1986,2,3826.12,6408.49,485.59,11541.74,4.02,114.47,218.84,0,333.32,337.33,48.89,-203.71,1584.27,9795.03,11408.12,3.89,-343.99,11340.28,9834.3,208.9,262.33,0,176.02,0,0,0,0,0,0,0,0,0,166.61,232.06,555.37,0,0,0,176.02,86.31,262.33,0,262.33,555.37,555.37,0,555.37,10784.9,0,10784.9,,,,,,,,
1986,3,4610.58,3607.13,1539.37,10366.58,3.58,43.4,149.72,0,193.13,196.71,80.53,-249.04,2799.03,7606.62,10418.92,3.31,-112.34,10341.74,7568.35,231.28,290.44,0,194.88,0,0,0,0,0,0,0,0,0,247.93,256.92,614.88,0,0,0,194.88,95.56,290.44,0,290.44,614.88,614.88,0,614.88,9726.86,0,9726.86,,,,,,,,
1986,4,1536.79,68.51,1165.69,2979.52,4.98,110.84,165.58,0,276.42,281.4,111.87,-71.15,1422.4,1347.82,2769.27,3.58,55.22,2727.57,1312.43,223.82,281.07,0,188.59,487.81,433.58,0,277.5,257.43,0,186.05,235.37,0,297.52,248.63,595.04,0,0,0,188.59,92.48,281.07,487.81,487.81,595.04,595.04,0,595.04,2132.52,0,2132.52,,,,,,,,
1986,5,784.66,2.65,538.87,1446.79,11.08,195.69,184.33,0,380.02,391.1,149.65,83.56,453.38,528.47,972.13,4.52,135.94,975.04,513.8,231.28,290.44,0,194.88,504.07,448.04,0,286.75,42.91,0,0,73.55,335.21,307.44,256.92,405.82,184.46,184.46,0,194.88,95.56,290.44,504.07,504.07,413.92,504.07,307.44,811.51,470.97,0,163.53,,,,,,,,
1986,6,703.34,2.56,370.91,1139.17,13.22,182.15,178.07,0,360.23,373.45,222.94,216.94,251.34,313.06,548.79,4.85,192.71,579.02,319.84,223.82,281.07,0,188.59,487.81,433.58,0,277.5,0,0,0,0,321.32,297.52,0,0,178.51,178.51,0,188.59,92.48,281.07,487.81,487.81,321.32,487.81,118.61,606.42,91.21,0,-27.4,,,,,,,,
1986,7,1037.95,2.64,177.94,1248.55,14.11,247.11,273.6,0,520.71,534.82,267.57,265.3,-66.72,533.71,448.42,5.37,260.77,452.95,534.98,231.28,290.44,0,194.88,504.07,448.04,19.4,286.75,0,0,0,0,221.36,184.46,0,0,282.84,0,0,194.88,95.56,290.44,504.07,504.07,221.36,504.07,0,504.07,-51.12,19.4,-51.12,,,,,,,,
1986,8,929.26,2.09,195.73,1160.35,13.76,333.45,269.61,0,603.06,616.81,232.76,232.76,-138.36,465.43,310.77,5.54,178.13,365.41,480.72,231.28,262.33,13.04,194.88,243.9,216.79,10.21,138.75,0,0,0,0,0,61.49,0,0,0,0,0,194.88,102.87,297.75,243.9,401.12,0,401.12,0,401.12,-35.72,23.25,-35.72,,,,,,,,
1986,9,1079.4,1.2,248.77,1369.85,11.56,377.14,238.62,0,615.75,627.31,156.6,104.3,-36.33,681.87,638.24,5.35,94.48,648.06,684.62,223.82,0,3.35,188.59,0,0,0,0,0,0,0,0,0,297.52,0,0,0,0,0,188.59,38.57,227.17,0,227.17,0,227.17,0,227.17,420.89,3.35,420.89,,,,,,,,
1986,10,949.69,1.23,230.04,1233.32,8.25,212.18,245.97,0,458.15,466.39,114.64,114.64,72.58,587.73,652.29,5.16,85.03,681.9,596.02,231.28,0,0,194.88,0,0,0,0,0,0,0,0,0,307.44,256.92,0,0,0,0,194.88,36.4,231.28,0,231.28,256.92,256.92,0,256.92,424.98,0,424.98,,,,,,,,
1986,11,754.51,1.49,169.09,968.95,8.8,179.69,219.73,0,399.42,408.22,102.94,100.66,84.71,382.4,460.07,5.13,63.41,497.32,392.83,223.82,0,0.04,188.59,0,0,0,0,0,0,0,0,0,297.52,248.63,0,0,0,0,188.59,35.26,223.86,0,223.86,248.63,248.63,0,248.63,248.69,0.04,248.69,,,,,,,,
1986,12,806.08,1.54,227.88,1070.26,9.07,190.74,246.59,0,437.33,446.4,127.93,71.31,91.97,465.57,552.55,5.34,57.6,566.26,469.41,231.28,0,1.85,194.88,0,0,0,0,0,0,0,0,0,307.44,256.92,0,0,0,1.85,194.88,36.4,231.28,0,231.28,258.77,258.77,0,258.77,307.49,1.85,307.49,,,,,,,,
1987,1,809.85,1.54,141.74,982.87,7.44,130.76,246.21,0,376.97,384.41,74.38,-66.72,-10.9,671.41,665.18,5.25,3.37,595.09,651.78,231.28,290.44,12.09,194.88,0,0,0,0,0,0,0,0,0,92.23,256.92,405.82,0,0,0,194.88,107.65,302.53,0,302.53,405.82,405.82,0,405.82,189.27,12.09,189.27,,,,,,,,
1987,2,966.55,1.7,118.63,1119.09,6.03,150.34,223.81,0,374.14,380.17,48.89,-197.39,84.02,838.47,936.31,4.56,-3.61,742.53,784.21,208.9,262.33,12.35,176.02,0,0,0,0,0,0,0,0,0,55.54,232.06,366.55,0,0,0,176.02,98.66,274.68,0,274.68,366.55,366.55,0,366.55,375.99,12.35,375.99,,,,,,,,
1987,3,1326.74,13.48,209.95,1618.46,8.14,189.92,146.29,0,336.21,344.34,80.53,-134.94,281.55,1118.05,1409.05,4.9,30.8,1243.32,1071.65,231.28,290.44,1.43,194.88,0,0,0,0,0,0,0,0,0,93.22,256.92,405.82,0,0,0,194.88,96.99,291.87,0,291.87,405.82,405.82,0,405.82,837.5,1.43,837.5,,,,,,,,
1987,4,703.72,2.72,170.6,902.43,10.95,153.37,258.18,0,411.55,422.5,111.87,110.28,13.34,364.03,369.65,5.03,121.39,358.53,360.92,223.82,281.07,0,188.59,249.26,227.36,3.47,204.49,257.43,0,186.05,190.68,0,119.01,248.63,392.73,0,0,0,188.59,92.48,281.07,249.31,281.07,395.5,395.5,0,395.5,-36.97,3.47,-36.97,,,,,,,,
1987,5,614.64,2.65,133.9,774.43,14.65,134.28,184.31,0,318.59,333.24,149.65,143.28,2.64,305.3,297.91,5.58,184.87,256.32,293.66,231.28,290.44,0,194.88,257.57,234.94,9.35,211.3,42.91,0,0,59.59,170.18,122.98,256.92,0,184.46,184.46,0,194.88,95.56,290.44,260.3,290.44,275.07,303.18,3.08,306.26,-46.86,9.35,-49.94,,,,,,,,
1987,6,599.05,2.56,118.41,739.38,14.49,122.31,178.39,0,300.69,315.19,222.94,222.94,-22.47,239.33,201.25,5.66,282.5,141.7,222.65,223.82,37.48,0,188.59,249.26,227.36,9.61,204.49,0,0,0,0,184.46,119.01,0,0,178.51,178.51,0,188.59,42.86,231.45,249.4,253.64,184.46,253.64,0,253.64,-111.95,9.61,-111.95,,,,,,,,
1987,7,931.04,2.64,100.34,1053.46,15.1,269.12,272.7,0,541.82,556.91,267.57,267.57,-209.78,457.49,228.98,5.94,292.57,203.98,450.49,231.28,0,0,194.88,257.57,234.94,38.73,211.3,0,0,0,0,178.31,61.49,0,0,282.84,0,0,194.88,36.4,231.28,273.8,273.8,178.31,273.8,0,273.8,-69.83,38.73,-69.83,,,,,,,,
1987,8,887.8,2.09,100.03,1010.64,14.72,312.02,280.68,0,592.7,607.42,232.76,232.76,-249.37,436.12,170.46,6.02,169.34,233.88,453.87,231.28,0,20.04,194.88,124.63,113.68,14.91,102.24,0,0,0,0,0,61.49,0,0,0,0,0,194.88,56.44,251.32,128.7,268.11,0,268.11,0,268.11,-34.24,34.96,-34.24,,,,,,,,
1987,9,691.74,1.2,95.01,802.82,13.35,274.59,254.9,0,529.49,542.84,156.6,156.6,-207.72,322.07,103.38,6.25,105.54,154.44,336.36,223.82,0,28.66,188.59,0,0,0,0,0,0,0,0,0,89.26,0,0,0,0,0,188.59,63.89,252.48,0,252.48,0,252.48,0,252.48,-98.04,28.66,-98.04,,,,,,,,
1987,10,584.69,1.23,84.22,677.89,11.16,107.97,245.81,0,353.78,364.95,114.64,81.67,-68.56,305.55,231.28,6.14,67.41,245.54,309.54,231.28,0,9.52,194.88,0,0,0,0,0,0,0,0,0,92.23,206.42,0,0,0,3.81,194.88,42.1,236.98,0,236.98,210.23,237.69,0,237.69,7.84,9.52,7.84,,,,,,,,
1987,11,483.73,1.49,92.11,584.02,9.08,81.92,233.89,0,315.81,324.89,102.94,3.79,22.68,232.92,255.33,5.8,44.58,214.54,221.5,223.82,0,4.16,188.59,0,0,0,0,0,0,0,0,0,89.26,199.76,0,0,0,1.67,188.59,37.72,226.31,0,226.31,201.43,226.36,0,226.36,-11.82,4.16,-11.82,,,,,,,,
1987,12,968.05,1.54,78.59,1057.68,7.71,296.82,248.01,0,544.84,552.54,127.93,-76.17,-2.82,578.8,581.31,5.56,20.85,484.29,551.63,231.28,0,18.52,194.88,0,0,0,0,0,0,0,0,0,92.23,206.42,0,0,0,0,194.88,54.92,249.8,0,249.8,206.42,249.8,0,249.8,234.49,18.52,234.49,,,,,,,,
1988,1,1561.79,96.58,91.16,1770.14,7.9,382.85,249.85,0.09,632.71,640.69,74.38,-75.13,-154.75,1354.08,1204.59,5.16,-88.92,1218.37,1357.94,231.28,290.44,5.26,194.88,0,0,0,0,0,0,0,0,0,92.23,256.92,0,0,0,0,194.88,100.82,295.7,0,295.7,256.92,295.7,0,295.7,922.68,5.26,922.68,,,,,,,,
1988,2,701.06,0.92,79.89,791.64,7.36,333.74,235.74,0,569.48,576.84,50.78,39.97,-187.56,365.18,174.82,5.32,26.81,187.99,368.87,216.36,271.7,36.79,182.31,0,0,0,0,0,0,0,0,0,57.52,240.34,0,0,0,0,182.31,126.19,308.5,0,308.5,240.34,308.5,0,308.5,-120.51,36.79,-120.51,,,,,,,,
1988,3,697.79,1.59,137.77,853.45,11.36,260.33,251.08,0,511.41,522.77,80.53,55.17,-71.63,351,275.5,6.12,102.09,228.58,337.86,231.28,290.44,21.99,194.88,0,0,0,0,0,0,0,0,0,93.22,256.92,0,0,0,0,194.88,117.55,312.43,0,312.43,256.92,312.43,0,312.43,-83.85,21.99,-83.85,,,,,,,,
1988,4,1004.83,2.73,127.68,1152.58,12.27,259.56,242.94,0.06,502.49,514.83,111.87,-41.63,76.01,600.46,679.38,5.31,77.29,560.46,567.16,223.82,281.07,0,188.59,249.26,227.36,3.8,204.49,257.43,0,186.05,190.68,0,119.01,248.63,0,0,0,0,188.59,92.48,281.07,249.26,281.07,376.73,376.73,0,376.73,183.73,3.8,183.73,,,,,,,,
1988,5,674.76,2.65,109.53,798.8,11.94,195.75,182.68,0.18,378.43,390.56,149.65,121.8,-84.49,379.46,286.45,5.58,143.67,264.57,373.34,231.28,290.44,0,194.88,257.57,234.94,21,211.3,42.91,0,0,59.59,170.18,122.98,256.92,0,122.98,184.46,0,194.88,95.56,290.44,266.21,291.97,275.07,304.71,83.29,388.01,-40.14,21,-123.43,,,,,,,,
1988,6,629.45,2.56,101.81,746.03,12.45,165.75,178.09,1.59,343.84,357.88,222.94,204.75,-86.69,284.42,183.4,5.72,211.19,176.96,282.62,223.82,28.11,0,188.59,249.26,227.36,15.22,204.49,0,0,0,0,184.46,119.01,0,0,119.01,178.51,2.6,188.59,40.95,229.54,249.98,253.16,187.07,253.16,22.95,276.12,-76.2,15.22,-99.15,,,,,,,,
1988,7,900.3,2.64,83.42,998.47,15.21,207.19,275.39,3.65,482.58,501.44,267.57,267.57,-187.57,435.75,229.46,6.03,323.56,173.47,420.08,231.28,0,0,194.88,257.57,234.94,38.45,211.3,0,0,0,0,178.31,61.49,0,0,282.84,0,0,194.88,36.4,231.28,273.61,273.61,178.31,273.61,0.34,273.95,-100.14,38.45,-100.48,,,,,,,,
1988,8,816.99,2.09,95.76,925.5,15.68,253.51,278.62,3.21,532.13,551.01,232.76,232.76,-228.04,386.06,141.72,6.12,216.94,157.55,390.49,231.28,0,17,194.88,124.63,113.68,20.22,102.24,0,0,0,0,0,61.49,0,0,0,0,0,194.88,53.39,248.27,133.9,270.27,0,270.27,0,270.27,-112.72,37.21,-112.72,,,,,,,,
1988,9,686.48,1.2,86.4,781.96,13.25,201.42,273.26,3.5,474.68,491.43,156.6,156.6,-173.46,318.36,133.94,6.05,121.89,168.65,328.08,223.82,0,24.43,188.59,0,0,0,0,0,0,0,0,0,89.26,0,0,0,0,0,188.59,59.65,248.24,0,248.24,0,248.24,0,248.24,-79.59,24.43,-79.59,,,,,,,,
1988,10,572.71,1.23,69.27,646.78,12.1,118.28,218.07,3.01,336.35,351.47,114.64,102.14,-48.73,249.06,193.17,6.24,77.45,217.87,255.97,231.28,0,11.51,194.88,0,0,0,0,0,0,0,0,0,92.23,206.42,0,0,0,0,194.88,47.91,242.79,0,242.79,206.42,242.79,0,242.79,-24.92,11.51,-24.92,,,,,,,,
1988,11,675.71,1.49,75.83,758,9.02,139.15,214.34,2.14,353.49,364.65,102.94,-0.53,19.87,373.97,393.88,5.79,44.4,348.95,361.39,223.82,0,5.63,188.59,0,0,0,0,0,0,0,0,0,89.26,199.76,0,0,0,0,188.59,40.85,229.45,0,229.45,199.76,229.45,0,229.45,119.5,5.63,119.5,,,,,,,,
1988,12,761.69,1.54,84.36,853.84,9.05,176.53,256.14,1.71,413.69,443.43,127.93,-34.21,21.07,421.15,444.61,5.78,47.08,363.32,398.38,231.28,0,8.56,194.88,0,0,0,0,0,0,0,0,0,92.23,206.42,0,0,0,0.87,194.88,44.09,238.97,0,238.97,207.29,239.04,0,239.04,124.28,8.56,124.28,,,,,,,,
1989,1,788.59,1.54,77.18,875.35,8.46,361.21,257.19,1.87,618.4,628.73,74.38,25.03,-200.24,423.58,221.59,5.82,-3.96,250.58,431.7,231.28,290.44,37.71,194.88,0,0,0,0,0,0,0,0,0,153.72,256.92,0,0,0,0,194.88,133.27,328.15,0,328.15,256.92,328.15,0,328.15,-77.57,37.71,-77.57,,,,,,,,
1989,2,669.62,0.89,68.53,750.38,7.59,220.38,227.52,1.46,447.91,456.96,48.89,-60.82,-25.69,375.68,354.25,5.4,9.3,284.12,356.05,208.9,262.33,15.7,176.02,0,0,0,0,0,0,0,0,0,111.07,232.06,0,0,0,0,176.02,102.01,278.03,0,278.03,232.06,278.03,0,278.03,6.09,15.7,6.09,,,,,,,,
1989,3,2666.98,26.26,124.4,2907.95,7.69,370.4,252.85,1.39,623.25,632.33,80.53,-118,113.33,2272.02,2393.61,5.06,-19.83,2295.44,2244.54,231.28,290.44,0.13,194.88,0,0,0,0,0,0,0,0,0,154.71,256.92,0,0,0,0,194.88,95.69,290.57,0,290.57,256.92,290.57,0,290.57,2004.87,0.13,2004.87,,,,,,,,
1989,4,1265.85,2.73,113.97,1422.02,8.64,381.29,237.26,1.67,618.55,628.86,111.87,97.76,-187.38,889.62,695.4,4.65,91.59,701.56,891.35,223.82,281.07,0,188.59,487.81,433.58,24.85,277.5,257.43,0,186.05,235.37,0,178.51,248.63,0,0,0,0,188.59,92.48,281.07,488.43,488.43,421.42,488.43,0,488.43,213.14,24.85,213.14,,,,,,,,
1989,5,848.49,2.04,119.86,992.29,12.63,191.89,184.39,2.87,376.28,391.79,149.65,146.81,-14.74,478.71,453.69,5.31,161.59,438.91,474.57,231.28,290.44,0,194.88,504.07,448.04,28.04,286.75,42.91,0,0,73.55,221.75,184.46,256.92,405.82,122.98,184.46,0,194.88,95.56,290.44,511.23,511.23,413.92,511.23,59,570.22,-72.32,28.04,-131.31,,,,,,,,
1989,6,790.61,1.96,94.2,896.57,13.57,128.14,178.26,3.29,306.4,323.26,222.94,207.02,-38.13,418.91,366.29,5.29,221.71,351.6,414.8,223.82,224.86,0,188.59,442.62,408.13,19.22,277.5,0,0,0,0,214.21,178.51,0,0,119.01,178.51,7.21,188.59,81.03,269.62,449.82,449.82,221.43,449.82,4.99,454.81,-98.22,19.22,-103.21,,,,,,,,
1989,7,1153.98,2.47,78.94,1243.48,16.22,284.94,291.41,4.43,576.35,596.99,267.57,267.57,-217.28,614.93,378.92,5.67,317.36,329.14,600.99,231.28,0,0,194.88,363.98,369.12,69.8,286.75,0,0,0,0,196.76,122.98,0,0,282.84,0,0,194.88,36.4,231.28,438.92,438.92,196.76,438.92,24.13,463.05,-109.78,69.8,-133.91,,,,,,,,
1989,8,1126.41,1.75,71.9,1209.09,16.13,396.7,289.26,4.03,685.96,706.12,232.76,228.21,-315.01,605.75,274.76,5.64,190.89,312.08,616.2,231.28,0,31.18,194.88,176.12,178.61,32.78,138.75,0,0,0,0,0,61.49,0,0,0,0,0,194.88,67.58,262.46,211.38,361.93,0,361.93,0,361.93,-49.85,63.96,-49.85,,,,,,,,
1989,9,979.64,1.04,80.49,1069.93,13.01,367.2,263.13,2.98,630.33,646.32,156.6,40.05,-171.73,558.1,383.56,5.96,53.67,369.95,554.29,223.82,0,29.02,188.59,0,0,0,0,0,0,0,0,0,148.76,0,0,0,0,0,188.59,64.24,252.84,0,252.84,0,252.84,0,252.84,117.11,29.02,117.11,,,,,,,,
1989,10,877.69,1.04,86.14,971.66,10.93,378.08,259.28,1.44,637.36,649.73,114.64,21.41,-185.07,487.09,300.52,6.07,54.86,267.07,477.72,231.28,0,34.23,194.88,0,0,0,0,0,0,0,0,0,153.72,256.92,0,0,0,0,194.88,70.62,265.5,0,265.5,256.92,268.59,0,268.59,-1.53,34.23,-1.53,,,,,,,,
1989,11,882.45,1.48,83.56,982.02,9.19,360.57,247.85,1.48,608.41,619.08,102.94,36.99,-162.14,490.68,325.95,5.68,42.95,320,489.01,223.82,0,27.03,188.59,0,0,0,0,0,0,0,0,0,148.76,248.63,0,0,0,0,188.59,62.25,250.84,0,250.84,248.63,253.04,0,253.04,66.96,27.03,66.96,,,,,,,,
1989,12,946.71,1.54,84.93,1041.91,8.96,380.26,252.88,1.38,633.14,643.48,127.93,127.93,-227.1,506.55,270.49,5.73,54.66,343.77,527.07,231.28,0,29.31,194.88,0,0,0,0,0,0,0,0,0,153.72,256.92,0,0,0,0,194.88,65.71,260.59,0,260.59,256.92,261.78,0,261.78,81.99,29.31,81.99,,,,,,,,
1990,1,1162.71,1.54,76.36,1251.65,8.41,390.27,254.38,1.64,644.65,654.7,74.38,-10.9,-211.57,818.66,607.85,5.55,-29,625.95,823.72,231.28,290.44,25.01,194.88,0,0,0,0,0,0,0,0,0,92.23,256.92,0,0,0,0,194.88,120.57,315.45,0,315.45,256.92,315.45,0,315.45,310.49,25.01,310.49,,,,,,,,
1990,2,766.61,1.13,75.83,859.4,8.22,350.72,227.45,1.23,578.16,587.61,48.89,-105.17,-86.92,456.53,376.96,5.12,-29.28,301.07,435.27,208.9,262.33,27.21,176.02,0,0,0,0,0,0,0,0,0,55.54,232.06,0,0,0,0,176.02,113.52,289.54,0,289.54,232.06,289.54,0,289.54,11.52,27.21,11.52,,,,,,,,
1990,3,791.21,1.59,108.24,930.69,9.43,391.27,252.64,1.59,643.91,654.93,80.53,41.31,-183.58,420.93,234.46,5.89,64.58,211.18,414.42,231.28,290.44,41.49,194.88,0,0,0,0,0,0,0,0,0,93.22,256.92,0,0,0,0,194.88,137.05,331.93,0,331.93,256.92,331.93,0,331.93,-120.74,41.49,-120.74,,,,,,,,
1990,4,908.71,2.73,77.91,1009.58,11.99,314.72,253.09,2.44,567.81,582.24,111.87,74.92,-149.79,507.46,352.43,5.75,104.38,322.97,499.21,223.82,281.07,0,188.59,249.26,227.36,28.17,204.49,257.43,0,186.05,190.68,0,119.01,248.63,0,0,0,0,188.59,92.48,281.07,257,281.08,376.73,376.73,0,376.73,-53.77,28.17,-53.77,,,,,,,,
1990,5,639.61,2.04,78.66,737.84,13.33,30.77,170.29,2.55,201.06,216.95,149.65,47.43,157.7,319.09,473.46,5.76,74.71,446.19,311.45,231.28,290.44,0,194.88,257.57,234.94,0,211.3,42.91,0,0,59.59,170.18,122.98,256.92,0,184.46,184.46,0,194.88,95.56,290.44,257.57,290.44,275.07,303.18,57.81,360.99,143.01,0,85.2,,,,,,,,
1990,6,625.9,1.96,66.43,708.15,12.8,22.92,177.73,3.39,200.66,216.84,222.94,202.93,39.26,263.33,288.38,5.47,252.45,238.86,249.46,223.82,37.48,0,188.59,249.26,227.36,2.73,204.49,0,0,0,0,184.46,119.01,0,0,178.51,178.51,0,188.59,42.86,231.45,249.26,253.5,184.46,253.5,34.31,287.81,-14.63,2.73,-48.95,,,,,,,,
1990,7,830.48,2.03,62.04,904.59,14.62,149.67,225.08,3.79,374.76,393.17,267.57,267.57,-123.2,385.78,243.85,5.9,320.46,190.96,370.97,231.28,0,0,194.88,257.57,234.94,25.98,211.3,0,0,0,0,178.31,61.49,0,0,282.84,0,0,194.88,36.4,231.28,263.22,263.22,178.31,263.22,0,263.22,-72.25,25.98,-72.25,,,,,,,,
1990,8,850.91,1.6,63.51,926.85,14.14,215.33,186.49,3.84,401.82,419.8,232.76,232.76,-118.95,409.54,274.29,5.81,207.89,299.16,416.5,231.28,0,11.41,194.88,124.63,113.68,4.8,102.24,0,0,0,0,0,61.49,0,0,0,0,0,194.88,47.8,242.68,124.66,255.43,0,255.43,0,255.43,43.73,16.2,43.73,,,,,,,,
1990,9,596.79,2.16,52.12,660.82,13.44,153.35,190.1,3.8,343.46,360.69,156.6,154.32,-99.94,256.54,145.8,5.86,125.01,175.12,264.75,223.82,0,12.47,188.59,0,0,0,0,0,0,0,0,0,89.26,0,0,0,0,0,188.59,47.69,236.28,0,236.28,0,236.28,0,236.28,-61.16,12.47,-61.16,,,,,,,,
1990,10,468.56,0.92,61.07,544.97,11.36,141.13,68.08,3.34,209.21,223.91,114.64,111.69,44.75,172.44,209.38,6.28,92.62,228.44,177.78,231.28,0,1.11,194.88,0,0,0,0,0,0,0,0,0,92.23,206.42,0,0,0,0,194.88,37.51,232.39,0,232.39,206.42,232.39,0,232.39,-3.95,1.11,-3.95,,,,,,,,
1990,11,459.53,1.52,66.37,539.42,8.86,126.25,94.46,3.67,220.71,233.25,102.94,38.7,78.94,191.24,267.47,5.77,65.51,240.65,183.73,223.82,0,0.52,188.59,0,0,0,0,0,0,0,0,0,89.26,199.76,0,0,0,0,188.59,35.75,224.34,0,224.34,199.76,224.34,0,224.34,16.31,0.52,16.31,,,,,,,,
1990,12,665.2,1.54,56.47,727.17,9.1,170.94,140.03,2.53,310.97,322.6,127.93,12.07,53.37,339.98,392.5,5.67,56.26,348.31,327.6,231.28,0,2.42,194.88,0,0,0,0,0,0,0,0,0,92.23,206.42,0,0,0,0,194.88,38.82,233.7,0,233.7,206.42,233.7,0,233.7,114.61,2.42,114.61,,,,,,,,
1991,1,552.4,1.54,50.19,608.38,8.98,177.36,115.76,2.39,293.12,304.5,74.38,59.6,1.54,246.92,244.29,5.78,13.99,289.89,259.69,231.28,290.44,2.12,194.88,0,0,0,0,0,0,0,0,0,92.23,256.92,0,0,0,0,194.88,97.68,292.56,0,292.56,256.92,292.56,0,292.56,-2.67,2.12,-2.67,,,,,,,,
1991,2,451.7,0.89,42.09,499.46,7.62,99.64,144.74,2.36,244.38,254.36,48.89,-163.73,147.33,250.04,408.84,5.16,28.95,216.16,196.09,208.9,262.33,4.84,176.02,0,0,0,0,0,0,0,0,0,55.54,232.06,0,0,0,0,176.02,91.16,267.18,0,267.18,232.06,267.18,0,267.18,-51.02,4.84,-51.02,,,,,,,,
1991,3,1583.6,54.9,109.38,1823.22,6.83,364.81,228.88,2.67,593.69,603.18,80.53,-291.28,88.9,1402.04,1511.33,5.25,-53.7,1273.74,1335.52,231.28,290.44,5.84,194.88,0,0,0,0,0,0,0,0,0,93.22,256.92,0,0,0,0,194.88,101.4,296.28,0,296.28,256.92,296.28,0,296.28,977.46,5.84,977.46,,,,,,,,
1991,4,647.35,2.72,69.51,749.89,5.94,271.32,171.51,2.55,442.83,451.31,111.87,78.33,-119.68,345.42,220.25,5.34,95.06,203.51,340.73,223.82,281.07,0,188.59,249.26,227.36,20.12,204.49,257.43,0,186.05,190.68,0,119.01,248.63,0,0,0,0,188.59,92.48,281.07,257.16,281.52,376.73,376.73,0,376.73,-173.22,20.12,-173.22,,,,,,,,
1991,5,450.82,2.65,64.49,546.9,7.97,84.14,78.52,2.81,162.65,173.43,149.65,136.01,47.36,199.63,237.47,6.02,152.95,220.52,194.88,231.28,290.44,0,194.88,257.57,234.94,1.64,211.3,42.91,0,0,59.59,170.18,122.98,256.92,0,184.46,184.46,0,194.88,95.56,290.44,257.57,290.44,275.07,303.18,0,303.18,-82.66,1.64,-82.66,,,,,,,,
1991,6,531.35,2.56,33.81,583.72,9.23,58.58,53.2,3.44,111.78,124.45,222.94,221.12,16.27,237.36,238.15,5.71,183,276.27,248.03,223.82,37.48,0,188.59,249.26,227.36,1.73,204.49,0,0,0,0,184.46,119.01,0,0,178.51,178.51,1.72,188.59,42.86,231.45,249.26,253.5,186.18,253.5,0,253.5,22.77,1.73,22.77,,,,,,,,
1991,7,585,2.64,36.53,635.32,10.65,53.47,100.43,3.59,153.91,168.14,267.57,263.13,8.38,214.09,204.05,5.96,310.04,157.14,200.95,231.28,0,0,194.88,257.57,234.94,4.94,211.3,0,0,0,0,178.31,61.49,0,0,282.84,0,0,194.88,36.4,231.28,257.57,257.57,178.31,257.57,0,257.57,-100.42,4.94,-100.42,,,,,,,,
1991,8,585.04,2.1,33.04,630.41,10.3,127.94,102.02,2.98,229.95,243.23,232.76,229.91,-49.51,222.88,157.27,6.1,195.04,192.15,232.64,231.28,0,6.47,194.88,124.63,113.68,0.92,102.24,0,0,0,0,0,61.49,0,0,0,0,0,194.88,42.87,237.75,124.63,250.47,0,250.47,0,250.47,-58.32,7.39,-58.32,,,,,,,,
1991,9,591.95,2.17,34.16,639.72,9.58,136.1,110.23,3.42,246.33,259.33,156.6,156.6,-17.73,252.49,223.8,6.01,113.08,267.31,264.67,223.82,0,3.53,188.59,0,0,0,0,0,0,0,0,0,89.26,0,0,0,0,0,188.59,38.75,227.35,0,227.35,0,227.35,0,227.35,39.97,3.53,39.97,,,,,,,,
1991,10,577.86,2.46,48.48,637.04,9.33,211.93,106.35,3.31,318.28,330.92,114.64,65.75,-19.15,264.12,240.37,6.04,57.91,248.21,266.31,231.28,0,6.68,194.88,0,0,0,0,0,0,0,0,0,92.23,206.42,0,0,0,0,194.88,43.08,237.96,0,237.96,206.42,237.96,0,237.96,10.25,6.68,10.25,,,,,,,,
1991,11,414.05,1.95,64.5,499.08,6.54,61.65,119.54,2.51,181.19,190.24,102.94,76.21,88.95,149.01,232.62,5.8,57.75,251.09,154.18,223.82,0,0.25,188.59,0,0,0,0,0,0,0,0,0,89.26,199.76,0,0,0,0,188.59,35.47,224.06,0,224.06,199.76,224.06,0,224.06,27.03,0.25,27.03,,,,,,,,
